0,0
0,15
1,29
3,41
6,53
8,64
11,74
13,85
16,93
19,103
23,111
29,117
36,122
44,126
52,129
63,133
71,135
81,137
90,139
100,142
109,145
118,148
125,152
132,157
137,162
143,169
148,176
153,182
157,189
162,195
167,202
171,208
177,216
183,223
189,228
195,234
201,239
207,243
214,248
220,252
227,257
233,262
240,267
246,272
254,280
259,285
265,292
271,299
276,306
282,312
287,318
292,323
298,329
304,335
310,340
316,345
323,351
330,357
336,362
343,368
349,373
355,378
361,383
367,387
373,393
379,397
387,403
393,408
399,413
406,418
412,423
418,428
424,433
431,440
437,447
445,455
450,461
455,467
460,473
465,478
471,485
477,491
483,496
490,503
496,509
503,514
510,520
517,525
524,531
530,535
535,540
541,546
546,551
551,557
557,563
564,574
574,586
583,597
588,603
595,611
600,616
607,621
613,627
620,631
627,637
634,643
640,649
646,654
652,659
658,664
663,669
670,674
676,680
687,691
697,698
702,703
709,709
713,713
719,719
725,726
731,731
737,737
744,743
752,751
764,762
771,767
779,774
785,779
792,784
799,789
805,794
812,798
819,802
828,808
835,812
842,815
849,819
857,823
866,827
874,831
880,834
891,839
898,844
905,849
911,855
917,862
921,870
925,877
929,883
933,890
937,898
941,904
945,912
950,919
955,926
961,931
967,936
974,941
981,946
988,951
994,956
1000,961
1006,966
1012,971
1018,977
1026,985
1031,990
1037,996
1042,1002
1047,1007
1052,1013
1056,1020
1062,1027
1066,1035
1071,1043
1075,1051
1079,1059
1083,1066
1087,1074
1091,1081
1096,1087
1101,1094
1106,1100
1110,1105
1116,1111
1123,1118
1128,1123
1133,1129
1138,1134
1144,1142
1149,1148
1154,1155
1159,1162
1164,1171
1167,1178
1171,1186
1176,1195
1179,1203
1183,1210
1187,1217
1191,1224
1195,1231
1200,1238
1204,1244
1209,1250
1214,1257
1220,1264
1225,1270
1231,1277
1235,1284
1241,1290
1245,1297
1249,1303
1254,1311
1258,1318
1261,1324
1265,1331
1269,1339
1274,1348
1278,1355
1282,1363
1286,1371
1291,1377
1294,1385
1299,1393
1303,1401
1306,1409
1310,1419
1312,1426
1315,1436
1317,1445
1320,1454
1322,1462
1324,1471
1326,1481
1328,1490
1330,1500
1333,1512
1335,1521
1338,1530
1341,1540
1344,1549
1346,1557
1349,1565
1353,1573
1357,1583
1361,1590
1364,1599
1368,1607
1371,1614
1375,1622
1379,1631
1382,1639
1386,1646
1389,1655
1393,1663
1396,1670
1399,1676
1403,1685
1406,1693
1410,1702
1414,1709
1418,1717
1423,1724
1427,1731
1431,1737
1435,1744
1440,1750
1445,1757
1450,1764
1455,1771
1459,1777
1464,1784
1468,1791
1472,1798
1476,1805
1480,1813
1484,1820
1488,1828
1491,1836
1495,1844
1499,1852
1504,1860
1508,1868
1512,1875
1518,1883
1523,1890
1528,1897
1533,1903
1538,1911
1543,1917
1547,1923
1552,1930
1557,1937
1561,1943
1566,1950
1570,1957
1574,1963
1579,1971
1584,1977
1589,1985
1593,1992
1597,1999
1601,2006
1606,2013
1611,2020
1616,2027
1620,2033
1625,2041
1630,2046
1635,2053
1640,2060
1645,2067
1649,2073
1654,2080
1659,2087
1664,2094
1668,2100
1672,2107
1677,2114
1681,2121
1687,2132
1694,2143
1698,2150
1702,2156
1706,2163
1711,2170
1715,2177
1719,2183
1724,2191
1728,2198
1733,2206
1738,2213
1741,2220
1746,2228
1750,2235
1754,2242
1758,2249
1762,2256
1766,2263
1770,2269
1774,2277
1778,2285
1781,2291
1785,2299
1789,2308
1792,2316
1795,2322
1801,2336
1808,2353
1814,2367
1818,2377
1822,2386
1826,2393
1830,2401
1833,2408
1838,2414
1842,2421
1846,2428
1850,2434
1855,2443
1860,2450
1864,2458
1869,2465
1873,2473
1877,2481
1881,2489
1885,2498
1888,2506
1892,2516
1908,2553
1922,2588
1927,2597
1932,2605
1936,2611
1942,2618
1947,2625
1951,2631
1956,2638
1960,2644
1965,2652
1969,2659
1973,2667
1978,2677
1981,2684
1985,2693
1988,2701
1991,2709
1994,2717
1997,2725
2001,2734
2004,2742
2007,2751
2011,2759
2014,2769
2017,2777
2020,2785
2024,2793
2027,2800
2031,2808
2037,2815
2042,2821
2049,2827
2055,2833
2062,2839
2067,2845
2074,2850
2080,2856
2085,2861
2090,2866
2095,2872
2100,2879
2104,2885
2109,2892
2113,2899
2118,2908
2123,2916
2128,2923
2135,2929
2140,2935
2146,2941
2152,2947
2158,2953
2164,2958
2169,2964
2176,2971
2180,2977
2186,2983
2190,2989
2195,2995
2200,3001
2205,3007
2212,3012
2218,3019
2224,3025
2231,3030
2237,3035
2243,3040
2249,3045
2255,3051
2260,3055
2266,3061
2274,3068
2281,3075
2287,3080
2294,3087
2300,3092
2305,3097
2311,3101
2319,3107
2327,3111
2333,3116
2340,3119
2349,3124
2359,3130
2366,3135
2373,3140
2380,3145
2386,3151
2392,3157
2398,3163
2403,3169
2409,3175
2415,3180
2423,3187
2430,3193
2438,3199
2449,3207
2462,3215
2471,3221
2483,3227
2490,3232
2497,3237
2504,3243
2509,3248
