0,0
15,2
50,12
69,18
90,25
108,33
121,46
128,62
135,78
144,105
170,142
191,154
221,162
275,172
299,186
309,204
312,221
317,241
327,284
339,310
360,320
398,328
418,333
435,337
450,343
464,356
479,397
486,420
493,448
504,461
528,470
542,473
554,476
563,478
571,480
580,483
588,486
595,490
601,495
606,503
609,511
612,518
615,526
618,535
622,544
625,553
629,561
634,568
640,573
647,578
654,582
661,586
669,590
676,594
684,598
692,603
703,612
709,618
714,624
719,631
724,638
728,645
732,652
736,658
741,666
745,672
750,679
755,684
762,690
768,696
775,700
782,706
790,710
795,715
802,720
807,725
812,730
818,735
824,740
830,747
836,754
841,759
846,765
851,772
856,780
861,786
867,794
872,800
878,806
884,810
890,816
897,821
903,825
910,830
917,835
923,840
929,845
936,851
943,855
951,862
963,872
969,877
979,886
991,897
1003,908
