9,15
13,21
17,28
23,35
29,42
34,48
41,55
48,60
54,65
61,70
67,75
74,80
80,85
103,103
131,119
154,131
167,141
174,148
180,159
184,166
187,174
191,182
195,190
199,198
203,204
208,211
215,217
221,222
228,226
235,231
242,236
253,243
261,248
268,253
276,258
282,264
287,271
293,278
298,284
304,291
310,297
316,304
321,310
328,316
334,322
340,327
347,332
355,338
362,343
369,348
376,352
383,357
390,361
397,366
405,371
411,375
419,380
426,386
432,393
437,400
442,408
446,414
451,421
455,429
460,436
466,443
472,450
478,455
485,460
492,465
499,470
508,474
516,477
525,480
532,483
542,486
550,489
561,493
569,498
577,502
583,508
588,514
594,521
599,528
604,534
609,541
613,547
620,557
624,564
630,571
635,577
641,582
649,588
656,594
663,598
671,603
678,607
686,612
692,617
699,623
705,629
710,635
715,641
720,648
725,656
730,662
736,670
742,678
748,683
754,690
760,695
768,701
775,706
781,712
788,717
794,724
799,730
806,737
811,744
816,750
821,757
825,764
830,771
834,778
840,784
845,790
851,797
856,804
862,811
868,818
875,827
880,834
886,841
891,849
896,856
900,862
905,871
910,878
915,885
919,892
924,899
929,906
935,914
940,920
946,927
953,935
960,942
965,948
970,954
976,960
981,966
987,972
993,979
998,986
1003,992
1008,999
1014,1006
1019,1012
1025,1019
1030,1025
1036,1032
1042,1038
1047,1044
1052,1050
1058,1056
1063,1062
1069,1069
1074,1075
1080,1081
1086,1088
1091,1094
1097,1100
1102,1106
1108,1112
1114,1118
1120,1125
1127,1132
1132,1137
1137,1142
1143,1148
1148,1153
1153,1159
1159,1165
1164,1170
1170,1177
1176,1184
1182,1190
1189,1197
1194,1204
1199,1209
1204,1215
1210,1222
1215,1228
1221,1234
1226,1240
1231,1246
1237,1252
1244,1260
1250,1266
1255,1272
1260,1278
1264,1284
1270,1291
1275,1298
1280,1304
1285,1311
1289,1318
1295,1325
1300,1332
1305,1338
1310,1344
1314,1352
1319,1358
1324,1365
1329,1371
1334,1379
1339,1386
1343,1394
1348,1402
1351,1410
1355,1417
1359,1424
1362,1432
1367,1442
1370,1450
1374,1458
1378,1468
1388,1491
1397,1506
1402,1514
1407,1520
1412,1527
1419,1534
1424,1540
1429,1546
1435,1553
1440,1559
1445,1566
1450,1573
1454,1580
1459,1587
1463,1594
1467,1601
1471,1609
1475,1616
1480,1624
1484,1633
1489,1641
1493,1648
1498,1656
1502,1664
1507,1673
1512,1680
1516,1686
