0,0
3,0
10,1
18,3
26,5
34,9
42,15
49,21
53,28
59,36
63,45
67,53
70,61
74,70
77,77
80,86
83,94
87,103
90,111
94,120
97,130
100,138
103,145
107,152
110,160
115,169
120,175
127,182
133,188
141,194
150,200
156,205
162,209
168,214
174,219
180,225
186,230
191,237
197,243
202,250
207,256
214,264
219,270
224,275
230,281
236,287
241,292
247,297
254,302
260,307
266,313
274,319
279,324
286,331
292,336
296,342
301,347
306,352
312,359
317,365
322,371
328,377
334,384
340,389
346,394
354,400
361,407
367,411
373,416
380,421
386,427
393,431
401,437
407,441
414,446
420,451
426,457
432,463
437,469
442,476
446,482
451,489
456,497
460,504
465,512
469,518
474,525
479,531
485,536
494,543
505,551
511,557
521,561
528,568
533,573
539,579
546,586
551,592
555,598
560,605
565,611
571,620
576,626
582,632
589,637
596,642
603,647
609,652
616,657
623,662
629,668
634,675
641,681
647,687
653,693
658,698
663,704
668,711
672,717
677,723
683,731
688,737
695,743
701,749
708,754
714,759
721,764
728,769
734,775
740,779
746,784
752,790
758,797
765,803
771,809
777,815
782,821
787,827
792,833
797,840
802,846
807,853
813,862
818,869
824,875
830,880
837,885
843,891
849,895
856,901
863,906
869,911
876,918
882,923
888,929
895,936
