-2,2
-1,2
6,4
14,7
22,12
29,18
35,26
38,34
41,42
44,50
47,59
50,68
54,79
56,87
59,96
62,105
65,114
68,125
70,133
72,142
75,150
77,159
79,167
82,176
84,185
88,198
90,206
93,216
96,224
101,235
112,246
128,252
139,255
160,264
167,270
169,278
171,287
173,295
176,304
179,315
182,325
185,336
187,346
189,354
192,364
193,373
195,382
198,392
200,402
202,410
205,419
207,428
210,438
213,448
216,458
219,467
221,474
223,482
226,491
229,499
232,510
235,517
238,528
241,537
243,544
246,554
249,563
251,573
254,582
257,590
259,598
261,608
264,617
266,626
268,634
271,643
273,651
276,660
280,674
283,683
285,692
288,701
290,710
292,719
295,729
297,738
299,748
301,758
304,767
306,777
309,786
311,796
313,805
315,813
318,823
320,831
323,841
325,850
328,859
330,868
334,877
338,883
345,888
354,892
363,894
372,896
382,898
392,901
399,903
407,906
414,910
420,914
427,919
433,927
438,936
442,943
446,952
449,960
452,970
455,979
458,990
461,998
463,1007
466,1016
468,1025
471,1034
474,1043
476,1052
479,1062
482,1072
485,1082
487,1091
490,1101
493,1110
495,1121
498,1129
500,1137
502,1147
505,1156
507,1164
509,1173
511,1182
514,1192
516,1202
518,1212
520,1222
522,1231
524,1242
526,1252
528,1261
530,1271
531,1281
533,1292
535,1302
538,1317
540,1336
544,1353
546,1366
548,1376
549,1386
551,1396
553,1405
555,1416
557,1426
559,1437
560,1447
562,1456
564,1464
566,1473
568,1482
570,1491
573,1500
575,1508
578,1518
580,1526
582,1534
585,1543
587,1552
590,1563
592,1573
595,1584
598,1594
600,1603
602,1613
605,1622
607,1631
609,1640
612,1650
614,1660
616,1669
619,1678
621,1688
623,1697
625,1708
627,1718
629,1727
631,1737
634,1747
636,1755
638,1766
640,1776
642,1784
644,1793
647,1803
650,1815
652,1824
655,1831
657,1842
660,1850
662,1860
664,1868
667,1877
669,1885
671,1893
674,1904
677,1914
680,1922
683,1931
685,1940
688,1948
691,1956
693,1965
696,1972
698,1981
701,1989
704,1998
706,2007
709,2016
712,2025
715,2033
717,2041
720,2049
722,2058
725,2066
727,2075
729,2083
732,2093
735,2103
738,2112
740,2120
743,2130
746,2138
751,2145
757,2150
767,2154
775,2156
784,2158
794,2159
802,2163
808,2169
812,2178
814,2186
816,2194
819,2202
821,2211
824,2221
827,2231
830,2241
832,2249
835,2258
837,2267
839,2276
841,2285
843,2294
846,2306
848,2315
852,2324
856,2332
858,2340
863,2347
872,2350
881,2352
891,2353
900,2353
911,2353
921,2354
931,2356
941,2358
951,2361
958,2364
964,2372
970,2391
972,2425
978,2440
982,2453
985,2462
988,2473
990,2481
993,2490
994,2499
997,2509
999,2520
1001,2528
1003,2540
1005,2548
1007,2558
1009,2569
1011,2579
1013,2590
1015,2600
1016,2608
1018,2616
1020,2625
1022,2635
1026,2650
1028,2669
1030,2681
1033,2690
1037,2697
1042,2704
1047,2710
1052,2718
1056,2728
1058,2738
1061,2745
1067,2750
1078,2754
1086,2756
1094,2759
1100,2762
1107,2766
1113,2774
1117,2781
1120,2790
1122,2798
1123,2807
1126,2816
1128,2828
1130,2836
1133,2846
1136,2856
1139,2866
1142,2874
1145,2881
1149,2889
1155,2895
1161,2900
1168,2905
1174,2909
1182,2914
1190,2919
1197,2924
1204,2929
1210,2934
1217,2941
1222,2947
1227,2952
1232,2959
1236,2965
1241,2970
1246,2976
1252,2983
1257,2989
1264,2996
1271,3002
1277,3008
1282,3013
1286,3017
1293,3023
1299,3028
1305,3033
1312,3039
1319,3043
1325,3047
1332,3051
1341,3056
1348,3059
1356,3064
1363,3069
1370,3073
1377,3079
1384,3084
1390,3089
1396,3093
1404,3099
1412,3104
1420,3108
1428,3112
1435,3116
1445,3120
1453,3123
1461,3126
1470,3129
1477,3132
1486,3136
1494,3140
1500,3145
1507,3150
1513,3156
1519,3162
1525,3168
1530,3174
1537,3181
1543,3187
1549,3193
1555,3199
1561,3203
1569,3208
1576,3212
1582,3216
1590,3219
1598,3222
1606,3225
1615,3228
1630,3234
1645,3240
1656,3245
1666,3251
1672,3256
1679,3260
1686,3265
1694,3270
1701,3273
1708,3276
1717,3280
1726,3283
1735,3286
1744,3289
1753,3291
1763,3294
1772,3298
1781,3301
1788,3305
1795,3310
1804,3315
1809,3321
1815,3326
1821,3332
1826,3338
1833,3344
1838,3349
1844,3356
1850,3361
1857,3366
1865,3373
1871,3377
1879,3382
1887,3387
1895,3391
1903,3395
1910,3399
1917,3404
1924,3409
1931,3414
1939,3420
1946,3426
1953,3432
1958,3438
1965,3444
1971,3450
1976,3456
1981,3461
1988,3468
1994,3474
2001,3481
2007,3487
2013,3492
2019,3498
2025,3503
2031,3508
2038,3514
2044,3520
2050,3524
2056,3529
2065,3536
2072,3541
2077,3546
2085,3552
2091,3557
2096,3562
2102,3568
2109,3574
2115,3580
2121,3586
2128,3592
2134,3598
2140,3603
2145,3608
2153,3615
2158,3620
2165,3626
2171,3631
2177,3637
2185,3644
2191,3650
2197,3656
2203,3661
2208,3666
2214,3671
2220,3676
2226,3682
2231,3687
2237,3692
2244,3699
2249,3704
2255,3711
2261,3716
2265,3722
2272,3730
2277,3737
2282,3743
2288,3750
2295,3755
2300,3760
2306,3766
2313,3772
2319,3778
2324,3782
2330,3788
2336,3794
2342,3800
2348,3805
2355,3812
2362,3818
2368,3825
2375,3831
2380,3837
2385,3843
2391,3849
2396,3854
2401,3860
2407,3866
2413,3872
2420,3879
2427,3886
2434,3893
2439,3899
2445,3906
2453,3915
2462,3926
2473,3936
2479,3942
2487,3949
2495,3955
2502,3960
2509,3966
2516,3971
2522,3977
2528,3983
2533,3988
2539,3993
2545,3999
2551,4005
2557,4010
2563,4016
2570,4022
2576,4027
2583,4032
2592,4038
2599,4042
2608,4047
2614,4050
2621,4056
2628,4062
2634,4068
2641,4075
2646,4080
2651,4086
2657,4093
2662,4099
2668,4108
2674,4114
2679,4121
2686,4128
2692,4134
2699,4141
2705,4147
2712,4152
2719,4157
2725,4163
2731,4168
2738,4174
2744,4180
2750,4186
2755,4191
2760,4197
2767,4205
2773,4212
2778,4218
2784,4224
2789,4229
2795,4236
2801,4243
2806,4249
2812,4255
2817,4260
2823,4265
2831,4272
2838,4278
2844,4283
2850,4288
2855,4294
2861,4299
2867,4305
2872,4310
2878,4316
2884,4322
2890,4328
2896,4334
2901,4340
2907,4347
2912,4353
