0,0
0,0
0,1
1,6
3,12
5,20
11,26
16,34
21,42
26,49
39,59
48,62
55,65
63,68
71,70
77,74
85,78
93,84
99,92
106,103
110,109
115,115
117,121
123,126
131,132
137,137
140,141
148,147
154,151
159,157
165,162
171,166
177,172
181,177
187,182
193,187
198,194
203,201
206,206
213,212
217,218
223,225
225,230
232,236
237,241
242,247
247,253
252,259
258,265
264,271
269,275
271,280
280,287
286,292
291,297
297,302
303,309
309,313
313,319
319,324
325,329
333,336
335,341
343,347
348,351
354,356
359,363
370,373
379,383
387,392
394,399
400,406
404,411
410,416
416,422
421,426
425,431
431,436
438,441
444,447
447,453
453,458
459,465
465,471
467,477
475,482
481,488
487,493
490,497
498,501
504,506
510,511
514,515
525,521
531,526
533,531
543,537
549,542
555,547
558,552
565,558
571,564
576,569
579,575
587,582
592,587
597,592
601,598
608,604
614,609
620,615
624,620
631,626
636,631
643,637
647,644
653,650
659,656
665,661
667,667
673,673
678,679
684,685
687,691
692,697
698,703
704,709
709,716
714,722
720,727
724,733
730,739
733,744
739,749
744,755
749,761
753,767
759,774
763,780
767,785
771,791
775,798
777,804
783,812
787,819
790,827
795,833
797,841
802,849
807,856
811,862
815,869
819,875
820,880
827,887
830,893
835,900
839,905
841,914
848,922
852,927
856,933
861,940
863,945
870,952
875,959
880,965
885,972
888,978
895,985
900,991
905,996
907,1003
913,1008
919,1014
923,1019
929,1026
932,1032
939,1039
944,1045
949,1051
951,1058
958,1063
964,1070
969,1077
973,1083
980,1089
985,1095
990,1100
995,1106
999,1112
1005,1117
1010,1124
1015,1130
1018,1135
1025,1142
1031,1148
1037,1154
1039,1160
1045,1167
1050,1173
1057,1183
1067,1198
1076,1211
1082,1217
1086,1224
1093,1230
1099,1236
1103,1240
1105,1246
1111,1251
1117,1257
1122,1262
1127,1269
1129,1274
1135,1281
1140,1287
1144,1292
1149,1299
1151,1306
1157,1313
1161,1318
1166,1325
1170,1331
1171,1337
1178,1345
1183,1351
1187,1358
1192,1365
1193,1372
1200,1380
1204,1387
1207,1393
1211,1401
1214,1407
1215,1415
1221,1421
1224,1427
1228,1436
1231,1443
1234,1451
1237,1459
1240,1465
1245,1473
1249,1481
1254,1487
1258,1493
1259,1500
1265,1506
1271,1514
1275,1520
1279,1527
1281,1533
1285,1540
1290,1548
1295,1558
1299,1565
1303,1572
1305,1579
1310,1584
1314,1591
1318,1597
1323,1603
1325,1610
1328,1615
1333,1622
1337,1629
1341,1637
1345,1644
1347,1650
1350,1657
1355,1663
1358,1670
1362,1677
1365,1684
1369,1691
1371,1698
1376,1705
1381,1712
1386,1719
1390,1728
1391,1734
1397,1740
1402,1747
1406,1754
1410,1760
