0,0
12,9
30,25
38,32
43,38
48,45
52,54
57,64
61,72
65,80
68,87
73,94
78,101
84,107
89,113
96,119
102,125
109,132
115,138
121,145
126,151
132,158
137,165
142,171
149,179
155,186
161,193
166,199
172,205
177,210
183,216
191,224
197,229
203,234
207,238
214,244
219,249
226,256
232,261
240,268
247,274
252,279
257,285
263,290
269,296
274,301
280,307
289,314
295,320
301,326
306,332
311,338
315,344
320,350
328,361
338,372
351,384
359,389
368,396
374,400
382,407
387,412
393,418
399,423
405,430
410,436
415,442
420,450
425,456
431,461
436,467
442,473
451,482
458,487
465,493
471,499
477,505
484,511
492,518
498,523
504,529
510,534
516,540
521,545
526,552
531,560
535,567
540,574
545,582
550,587
555,593
562,598
569,603
576,607
583,612
591,617
597,622
602,628
608,634
613,640
619,646
624,653
629,660
635,666
641,672
648,679
655,684
660,689
666,694
672,699
677,704
684,710
690,715
695,720
702,726
710,733
716,739
723,745
729,750
735,755
741,761
746,768
751,777
756,785
760,793
765,801
771,806
777,812
784,817
791,822
798,826
805,831
813,836
818,840
824,846
831,853
836,860
841,867
847,874
852,880
857,887
863,894
869,900
874,906
881,912
887,918
893,923
899,928
